_id,orderId,orderDate,orderStatus,orderTotalCost,paymentMethod,customerOrder,totalProducts,deliveryDate,deliveryTime,datesByStatus.In preparation,datesByStatus.In shipment,datesByStatus.Shipped,orderLines.orderLineId,orderLines.orderId,orderLines.productsLines[0].orderLineId,orderLines.productsLines[1].orderLineId,orderLines.productsLines[2].orderLineId,orderLines.productsLines[3].orderLineId,orderLines.productsLines[4].orderLineId,orderLines.productsLines[0].productId,orderLines.productsLines[1].productId,orderLines.productsLines[2].productId,orderLines.productsLines[3].productId,orderLines.productsLines[4].productId,orderLines.productsLines[0].quantity,orderLines.productsLines[1].quantity,orderLines.productsLines[2].quantity,orderLines.productsLines[3].quantity,orderLines.productsLines[4].quantity,orderLines.productsLines[0].originalPrice,orderLines.productsLines[1].originalPrice,orderLines.productsLines[2].originalPrice,orderLines.productsLines[3].originalPrice,orderLines.productsLines[4].originalPrice,orderLines.productsLines[0].discountedPrice,orderLines.productsLines[1].discountedPrice,orderLines.productsLines[2].discountedPrice,orderLines.productsLines[3].discountedPrice,orderLines.productsLines[4].discountedPrice,orderLines.productsLines[0].discountAmount,orderLines.productsLines[1].discountAmount,orderLines.productsLines[2].discountAmount,orderLines.productsLines[3].discountAmount,orderLines.productsLines[4].discountAmount,orderLines.productsLines[0].totalProductPrice,orderLines.productsLines[1].totalProductPrice,orderLines.productsLines[2].totalProductPrice,orderLines.productsLines[3].totalProductPrice,orderLines.productsLines[4].totalProductPrice,datesByStatus.In delivery,datesByStatus.Delivered
65e723db2b05f3456f8e3f6f,404,2023-10-18,Delivered,152.51,Bank transfer,99,2,2023-10-21,18:48,2023-10-18,2023-10-19,2023-10-20,-96,404,-96,,,,,354,,,,,2,,,,,89.71,,,,,76.25,,,,,15,,,,,152.51,,,,,2023-10-21,2023-10-22
65e723db2b05f3456f8e3f70,405,2023-10-08,In delivery,39.66,Bank transfer,428,2,2023-10-14,11:12,2023-10-08,2023-10-09,2023-10-10,-95,405,-95,,,,,53,,,,,2,,,,,33.05,,,,,19.83,,,,,40,,,,,39.66,,,,,2023-10-11,
65e723db2b05f3456f8e3f71,406,2023-10-07,Delivered,78.8,Credit card,184,4,2023-10-07,18:40,2023-10-07,2023-10-08,2023-10-09,-94,406,-94,,,,,385,,,,,4,,,,,21.89,,,,,19.7,,,,,10,,,,,78.8,,,,,2023-10-10,2023-10-11
65e723db2b05f3456f8e3f72,407,2023-03-10,In delivery,130.88,PayPal,158,6,2023-03-14,18:30,2023-03-10,2023-03-11,2023-03-12,-93,407,-93,-93,-93,,,395,119,36,,,4,1,1,,,4.55,98.2,34.82,,,4.09,88.38,26.12,,,10,10,25,,,16.38,88.38,26.12,,,2023-03-13,
65e723db2b05f3456f8e3f73,408,2023-12-28,In delivery,501.23,Bank transfer,397,18,2023-12-29,14:33,2023-12-28,2023-12-29,2023-12-30,-92,408,-92,-92,-92,-92,-92,418,251,292,272,365,4,5,2,3,4,25.51,58.07,75.17,21.72,4.02,17.86,49.36,63.89,14.12,3.22,30,15,15,35,20,71.43,246.8,127.79,42.35,12.86,2023-12-31,
65e723db2b05f3456f8e3f74,409,2023-04-25,In shipment,829.22,Cheque,269,15,2023-04-28,15:38,2023-04-25,2023-04-26,,-91,409,-91,-91,-91,-91,,305,161,346,279,,5,2,5,3,,40.62,98.33,60.81,91.18,,34.53,83.58,48.65,82.06,,15,15,20,10,,172.63,167.16,243.24,246.19,,,
65e723db2b05f3456f8e3f75,410,2023-11-07,Shipped,513.96,Cheque,481,15,2023-11-09,5:23,2023-11-07,2023-11-08,2023-11-09,-90,410,-90,-90,-90,-90,,446,59,266,75,,4,2,5,4,,54.76,78.08,2.15,92.55,,27.38,58.56,1.93,69.41,,50,25,10,25,,109.52,117.12,9.67,277.65,,,
65e723db2b05f3456f8e3f76,411,2023-03-23,In delivery,102.16,Bank transfer,377,5,2023-03-29,1:0,2023-03-23,2023-03-24,2023-03-25,-89,411,-89,-89,-89,,,47,192,447,,,1,3,1,,,11.3,33.49,2.66,,,9.61,30.14,2.13,,,15,10,20,,,9.61,90.42,2.13,,,2023-03-26,
65e723db2b05f3456f8e3f77,412,2023-04-26,In shipment,10.01,Bank transfer,194,1,2023-04-26,17:58,2023-04-26,2023-04-27,,-88,412,-88,,,,,325,,,,,1,,,,,20.02,,,,,10.01,,,,,50,,,,,10.01,,,,,,
65e723db2b05f3456f8e3f78,413,2023-09-20,In preparation,97.74,Cheque,451,3,2023-09-23,9:8,2023-09-20,,,-87,413,-87,,,,,399,,,,,3,,,,,36.2,,,,,32.58,,,,,10,,,,,97.74,,,,,,
65e723db2b05f3456f8e3f79,414,2023-06-20,In delivery,658.41,PayPal,279,13,2023-06-27,21:12,2023-06-20,2023-06-21,2023-06-22,-86,414,-86,-86,-86,,,88,149,175,,,4,5,4,,,31.34,97.18,78.13,,,18.8,72.89,54.69,,,40,25,30,,,75.22,364.43,218.76,,,2023-06-23,
65e723db2b05f3456f8e3f7a,415,2023-10-03,In delivery,428.66,PayPal,49,8,2023-10-04,14:21,2023-10-03,2023-10-04,2023-10-05,-85,415,-85,-85,-85,,,206,35,380,,,1,3,4,,,65.27,91.76,49.9,,,58.74,73.41,37.42,,,10,20,25,,,58.74,220.22,149.7,,,2023-10-06,
65e723db2b05f3456f8e3f7b,416,2024-01-27,In preparation,491.85,Cheque,70,8,2024-01-30,2:37,2024-01-27,,,-84,416,-84,-84,-84,-84,,391,145,85,341,,3,1,1,3,,70.86,99.17,16.96,95,,53.14,84.29,14.42,77.9,,25,15,15,18,,159.44,84.29,14.42,233.7,,,
65e723db2b05f3456f8e3f7c,417,2023-07-07,Delivered,185.84,Cheque,251,4,2023-07-11,3:38,2023-07-07,2023-07-08,2023-07-09,-83,417,-83,,,,,182,,,,,4,,,,,66.37,,,,,46.46,,,,,30,,,,,185.84,,,,,2023-07-10,2023-07-11
65e723db2b05f3456f8e3f7d,418,2023-10-27,In preparation,395.06,Cheque,260,8,2023-10-30,21:0,2023-10-27,,,-82,418,-82,-82,-82,-82,-82,300,396,97,264,316,2,1,2,1,2,53.11,96.54,24.53,45.32,99.75,39.83,72.41,20.85,31.72,84.79,25,25,15,30,15,79.66,72.41,41.7,31.72,169.57,,
65e723db2b05f3456f8e3f7e,419,2023-08-07,Delivered,435.36,Cheque,113,9,2023-08-13,9:11,2023-08-07,2023-08-08,2023-08-09,-81,419,-81,-81,,,,131,481,,,,5,4,,,,85.91,40.43,,,,64.43,28.3,,,,25,30,,,,322.16,113.2,,,,2023-08-10,2023-08-11
65e723db2b05f3456f8e3f7f,420,2023-09-10,Delivered,42.51,Cheque,292,1,2023-09-11,20:1,2023-09-10,2023-09-11,2023-09-12,-80,420,-80,,,,,217,,,,,1,,,,,56.68,,,,,42.51,,,,,25,,,,,42.51,,,,,2023-09-13,2023-09-14
65e723db2b05f3456f8e3f80,421,2023-05-20,Delivered,25.96,PayPal,261,1,2023-05-24,12:3,2023-05-20,2023-05-21,2023-05-22,-79,421,-79,,,,,40,,,,,1,,,,,43.26,,,,,25.96,,,,,40,,,,,25.96,,,,,2023-05-23,2023-05-24
65e723db2b05f3456f8e3f81,422,2023-05-04,Shipped,351.43,Cheque,272,8,2023-05-10,8:48,2023-05-04,2023-05-05,2023-05-06,-78,422,-78,-78,-78,,,414,375,350,,,5,2,1,,,64.3,64.8,30.36,,,41.8,58.32,25.81,,,35,10,15,,,208.98,116.64,25.81,,,,
65e723db2b05f3456f8e3f82,423,2023-07-17,Delivered,327.78,PayPal,19,9,2023-07-24,8:44,2023-07-17,2023-07-18,2023-07-19,-77,423,-77,-77,-77,-77,,373,113,387,398,,3,2,3,1,,65.84,32.27,22.22,68.55,,55.96,25.82,16.66,58.27,,15,20,25,15,,167.89,51.63,49.99,58.27,,2023-07-20,2023-07-21
65e723db2b05f3456f8e3f83,424,2023-11-28,In shipment,14.95,Credit card,145,1,2023-11-30,17:10,2023-11-28,2023-11-29,,-76,424,-76,,,,,93,,,,,1,,,,,15.74,,,,,14.95,,,,,5,,,,,14.95,,,,,,
65e723db2b05f3456f8e3f84,425,2023-03-29,Delivered,125.63,Bank transfer,120,2,2023-03-29,5:5,2023-03-29,2023-03-30,2023-03-31,-75,425,-75,,,,,495,,,,,2,,,,,66.12,,,,,62.81,,,,,5,,,,,125.63,,,,,2023-04-01,2023-04-02
65e723db2b05f3456f8e3f85,426,2024-01-14,In delivery,292.4,Credit card,432,9,2024-01-19,1:47,2024-01-14,2024-01-15,2024-01-16,-74,426,-74,-74,-74,-74,,348,394,147,343,,1,1,5,2,,92.79,72.01,4.87,83.09,,78.87,68.41,2.44,66.47,,15,5,50,20,,78.87,68.41,12.18,132.94,,2024-01-17,
65e723db2b05f3456f8e3f86,427,2023-05-20,Shipped,474.53,Credit card,87,12,2023-05-24,8:28,2023-05-20,2023-05-21,2023-05-22,-73,427,-73,-73,-73,-73,-73,4,158,331,196,241,5,1,3,1,2,40.51,96.12,62.08,82.65,23,34.43,57.67,52.77,49.59,18.4,15,40,15,40,20,172.17,57.67,158.3,49.59,36.8,,
65e723db2b05f3456f8e3f87,428,2023-06-28,In shipment,520.86,Bank transfer,282,14,2023-07-03,12:47,2023-06-28,2023-06-29,,-72,428,-72,-72,-72,-72,,199,228,419,107,,2,5,5,2,,56.39,11.77,80.94,65.9,,42.29,9.42,60.7,42.84,,25,20,25,35,,84.59,47.08,303.52,85.67,,,
65e723db2b05f3456f8e3f88,429,2023-05-30,Shipped,770.74,Credit card,22,17,2023-05-31,7:30,2023-05-30,2023-05-31,2023-06-01,-71,429,-71,-71,-71,-71,-71,51,40,199,336,371,3,3,2,5,4,82.36,43.26,56.39,78.51,40.24,65.89,25.96,42.29,62.81,24.14,20,40,25,20,40,197.66,77.87,84.59,314.04,96.58,,
65e723db2b05f3456f8e3f89,430,2023-05-17,Delivered,40.2,Bank transfer,485,5,2023-05-23,6:11,2023-05-17,2023-05-18,2023-05-19,-70,430,-70,,,,,393,,,,,5,,,,,10.05,,,,,8.04,,,,,20,,,,,40.2,,,,,2023-05-20,2023-05-21
65e723db2b05f3456f8e3f8a,431,2023-10-07,In shipment,355.58,PayPal,9,16,2023-10-08,23:14,2023-10-07,2023-10-08,,-69,431,-69,-69,-69,-69,,125,272,89,352,,4,5,3,4,,48.38,21.72,66.55,0.21,,41.12,14.12,39.93,0.18,,15,35,40,15,,164.49,70.59,119.79,0.71,,,
65e723db2b05f3456f8e3f8b,432,2023-07-06,Delivered,613.84,Cheque,274,12,2023-07-11,17:14,2023-07-06,2023-07-07,2023-07-08,-68,432,-68,-68,-68,-68,-68,423,280,441,176,24,3,1,4,2,2,63.25,10.47,85.91,99.09,40.44,60.09,9.42,60.14,59.45,32.35,5,10,30,40,20,180.26,9.42,240.55,118.91,64.7,2023-07-09,2023-07-10
65e723db2b05f3456f8e3f8c,433,2023-04-07,In preparation,213.31,Credit card,43,7,2023-04-10,3:59,2023-04-07,,,-67,433,-67,-67,-67,,,286,79,314,,,2,2,3,,,51.76,84.15,1.11,,,46.58,58.91,0.78,,,10,30,30,,,93.17,117.81,2.33,,,,
65e723db2b05f3456f8e3f8d,434,2023-05-21,Shipped,418.24,Cheque,466,15,2023-05-26,2:25,2023-05-21,2023-05-22,2023-05-23,-66,434,-66,-66,-66,-66,-66,188,490,154,287,430,2,5,2,3,3,36.4,1.88,66.15,21.87,71.23,25.48,1.5,59.54,19.68,60.55,30,20,10,10,15,50.96,7.52,119.07,59.05,181.64,,
65e723db2b05f3456f8e3f8e,435,2023-07-22,In shipment,849.69,PayPal,206,17,2023-07-24,17:39,2023-07-22,2023-07-23,,-65,435,-65,-65,-65,-65,-65,235,3,286,248,39,2,4,2,5,4,78.03,77.98,51.76,85.05,20.73,50.72,66.28,46.58,68.04,12.44,35,15,10,20,40,101.44,265.13,93.17,340.2,49.75,,
65e723db2b05f3456f8e3f8f,436,2023-11-19,In preparation,449.38,PayPal,192,11,2023-11-25,2:40,2023-11-19,,,-64,436,-64,-64,-64,-64,,212,287,43,189,,2,4,3,2,,36.31,21.87,82.48,81.86,,29.05,19.68,65.98,57.3,,20,10,20,30,,58.1,78.73,197.95,114.6,,,
65e723db2b05f3456f8e3f90,437,2023-06-06,In shipment,154.97,Cheque,272,4,2023-06-11,5:0,2023-06-06,2023-06-07,,-63,437,-63,,,,,470,,,,,4,,,,,64.57,,,,,38.74,,,,,40,,,,,154.97,,,,,,
65e723db2b05f3456f8e3f91,438,2024-02-23,In delivery,119.46,PayPal,490,5,2024-02-28,18:34,2024-02-23,2024-02-24,2024-02-25,-62,438,-62,-62,,,,242,117,,,,2,3,,,,39.88,28.08,,,,23.93,23.87,,,,40,15,,,,47.86,71.6,,,,2024-02-26,
65e723db2b05f3456f8e3f92,439,2024-01-20,Delivered,219.48,Cheque,436,5,2024-01-23,3:13,2024-01-20,2024-01-21,2024-01-22,-61,439,-61,-61,,,,243,183,,,,1,4,,,,42.93,50.98,,,,25.76,48.43,,,,40,5,,,,25.76,193.72,,,,2024-01-23,2024-01-24
65e723db2b05f3456f8e3f93,440,2023-05-11,In preparation,274.2,Cheque,81,10,2023-05-13,10:24,2023-05-11,,,-60,440,-60,-60,-60,,,146,214,206,,,3,4,3,,,0.95,26.62,65.27,,,0.71,23.96,58.74,,,25,10,10,,,2.14,95.83,176.23,,,,
65e723db2b05f3456f8e3f94,441,2023-07-27,In shipment,190.6,Cheque,304,7,2023-07-29,14:15,2023-07-27,2023-07-28,,-59,441,-59,-59,,,,88,291,,,,2,5,,,,31.34,43.71,,,,18.8,30.6,,,,40,30,,,,37.61,152.99,,,,,
65e723db2b05f3456f8e3f95,442,2023-07-26,Shipped,95.87,Bank transfer,5,5,2023-07-26,12:45,2023-07-26,2023-07-27,2023-07-28,-58,442,-58,-58,,,,61,357,,,,3,2,,,,29.76,13.32,,,,25.3,9.99,,,,15,25,,,,75.89,19.98,,,,,
65e723db2b05f3456f8e3f96,443,2024-02-22,Delivered,86.34,Credit card,170,2,2024-02-28,20:29,2024-02-22,2024-02-23,2024-02-24,-57,443,-57,,,,,339,,,,,2,,,,,53.96,,,,,43.17,,,,,20,,,,,86.34,,,,,2024-02-25,2024-02-26
65e723db2b05f3456f8e3f97,444,2023-05-22,Shipped,636.87,Credit card,387,15,2023-05-26,19:41,2023-05-22,2023-05-23,2023-05-24,-56,444,-56,-56,-56,-56,,461,169,86,425,,5,3,3,4,,51.41,7.38,85.71,70.98,,43.7,5.54,77.14,42.59,,15,25,10,40,,218.49,16.61,231.42,170.35,,,
65e723db2b05f3456f8e3f98,445,2023-06-15,In preparation,9.59,Credit card,123,1,2023-06-18,5:44,2023-06-15,,,-55,445,-55,,,,,351,,,,,1,,,,,11.99,,,,,9.59,,,,,20,,,,,9.59,,,,,,
65e723db2b05f3456f8e3f99,446,2023-08-21,Delivered,527.28,Cheque,39,7,2023-08-22,20:0,2023-08-21,2023-08-22,2023-08-23,-54,446,-54,-54,,,,334,466,,,,4,3,,,,91.26,95.63,,,,73.01,78.42,,,,20,18,,,,292.03,235.25,,,,2023-08-24,2023-08-25
65e723db2b05f3456f8e3f9a,447,2024-02-13,Delivered,501.71,PayPal,390,13,2024-02-13,19:34,2024-02-13,2024-02-14,2024-02-15,-53,447,-53,-53,-53,,,14,37,414,,,3,5,5,,,93.53,9.46,64.3,,,84.18,8.04,41.8,,,10,15,35,,,252.53,40.2,208.98,,,2024-02-16,2024-02-17
65e723db2b05f3456f8e3f9b,448,2024-01-07,In preparation,751.77,Bank transfer,115,18,2024-01-11,14:39,2024-01-07,,,-52,448,-52,-52,-52,-52,-52,307,223,136,260,114,5,4,1,5,3,50.24,97.05,70.12,79.12,29.57,30.14,48.52,52.59,59.34,19.22,40,50,25,25,35,150.72,194.1,52.59,296.7,57.66,,
65e723db2b05f3456f8e3f9c,449,2023-04-27,Shipped,152.69,PayPal,299,9,2023-04-27,9:58,2023-04-27,2023-04-28,2023-04-29,-51,449,-51,-51,-51,-51,,267,337,285,156,,1,1,4,3,,30.82,28.36,0.63,43.64,,24.66,21.27,0.5,34.91,,20,25,20,20,,24.66,21.27,2.02,104.74,,,
65e723db2b05f3456f8e3f9d,450,2024-03-01,Shipped,311.45,Cheque,384,17,2024-03-03,0:46,2024-03-01,2024-03-02,2024-03-03,-50,450,-50,-50,-50,-50,-50,93,340,152,353,134,4,4,4,2,3,15.74,20.58,4.8,4.6,68.35,14.95,18.52,4.56,2.76,51.26,5,10,5,40,25,59.81,74.09,18.24,5.52,153.79,,
65e723db2b05f3456f8e3f9e,451,2023-10-19,In shipment,1.42,Cheque,78,3,2023-10-25,23:45,2023-10-19,2023-10-20,,-49,451,-49,,,,,356,,,,,3,,,,,0.73,,,,,0.47,,,,,35,,,,,1.42,,,,,,
65e723db2b05f3456f8e3f9f,452,2023-06-03,In shipment,161.76,Cheque,269,5,2023-06-08,20:33,2023-06-03,2023-06-04,,-48,452,-48,,,,,24,,,,,5,,,,,40.44,,,,,32.35,,,,,20,,,,,161.76,,,,,,
65e723db2b05f3456f8e3fa0,453,2023-05-06,In shipment,43.06,PayPal,46,2,2023-05-11,18:33,2023-05-06,2023-05-07,,-47,453,-47,,,,,265,,,,,2,,,,,28.71,,,,,21.53,,,,,25,,,,,43.06,,,,,,
65e723db2b05f3456f8e3fa1,454,2023-04-11,Delivered,726.07,Bank transfer,226,18,2023-04-15,7:25,2023-04-11,2023-04-12,2023-04-13,-46,454,-46,-46,-46,-46,-46,170,432,296,474,104,4,5,5,1,3,16.83,68.79,55.58,83.07,97.26,11.78,34.4,38.91,49.84,87.53,30,50,30,40,10,47.12,171.98,194.53,49.84,262.6,2023-04-14,2023-04-15
65e723db2b05f3456f8e3fa2,455,2023-04-01,In delivery,798.65,Credit card,353,14,2023-04-06,23:26,2023-04-01,2023-04-02,2023-04-03,-45,455,-45,-45,-45,,,264,234,358,,,5,5,4,,,45.32,98.38,60.16,,,31.72,88.54,49.33,,,30,10,18,,,158.62,442.71,197.32,,,2023-04-04,
65e723db2b05f3456f8e3fa3,456,2023-05-07,Shipped,108.5,Bank transfer,132,3,2023-05-12,13:41,2023-05-07,2023-05-08,2023-05-09,-44,456,-44,-44,,,,32,217,,,,1,2,,,,33.55,56.68,,,,23.48,42.51,,,,30,25,,,,23.48,85.02,,,,,
65e723db2b05f3456f8e3fa4,457,2023-12-21,Shipped,66.81,Credit card,242,4,2023-12-26,6:57,2023-12-21,2023-12-22,2023-12-23,-43,457,-43,,,,,81,,,,,4,,,,,19.65,,,,,16.7,,,,,15,,,,,66.81,,,,,,
65e723db2b05f3456f8e3fa5,458,2023-12-08,In shipment,449.44,PayPal,189,12,2023-12-10,16:30,2023-12-08,2023-12-09,,-42,458,-42,-42,-42,,,405,181,78,,,3,4,5,,,37.45,79.36,23.87,,,30.71,71.42,14.32,,,18,10,40,,,92.13,285.7,71.61,,,,
65e723db2b05f3456f8e3fa6,459,2023-12-16,In delivery,568.98,PayPal,343,15,2023-12-23,12:53,2023-12-16,2023-12-17,2023-12-18,-41,459,-41,-41,-41,-41,,92,221,223,263,,3,5,2,5,,71.39,52.57,97.05,23.94,,53.54,43.11,48.52,19.15,,25,18,50,20,,160.63,215.54,97.05,95.76,,2023-12-19,
65e723db2b05f3456f8e3fa7,460,2023-07-12,In shipment,300.67,PayPal,283,10,2023-07-12,17:3,2023-07-12,2023-07-13,,-40,460,-40,-40,-40,-40,,496,489,45,94,,2,1,5,2,,0.16,47.12,29.6,99.35,,0.12,35.34,19.24,84.45,,25,25,35,15,,0.24,35.34,96.2,168.89,,,
65e723db2b05f3456f8e3fa8,461,2023-07-01,In shipment,417.35,Cheque,299,19,2023-07-02,9:58,2023-07-01,2023-07-02,,-39,461,-39,-39,-39,-39,-39,467,110,274,120,370,5,5,4,2,3,35.84,36.02,8.11,40.69,49.2,25.09,30.62,6.08,20.34,24.6,30,15,25,50,50,125.44,153.09,24.33,40.69,73.8,,
65e723db2b05f3456f8e3fa9,462,2023-05-25,In preparation,939.21,Bank transfer,402,13,2023-05-28,22:47,2023-05-25,,,-38,462,-38,-38,-38,-38,,58,171,343,279,,5,1,2,5,,77.85,93.95,83.09,91.18,,62.28,84.56,66.47,82.06,,20,10,20,10,,311.4,84.56,132.94,410.31,,,
65e723db2b05f3456f8e3faa,463,2023-10-12,In preparation,332.79,Credit card,159,10,2023-10-13,6:43,2023-10-12,,,-37,463,-37,-37,-37,-37,-37,115,224,226,115,190,1,4,1,2,2,35.2,23.12,65.16,35.2,70.35,26.4,19.65,55.39,26.4,59.8,25,15,15,25,15,26.4,78.61,55.39,52.8,119.59,,
65e723db2b05f3456f8e3fab,464,2024-01-20,In delivery,164.74,Credit card,156,13,2024-01-24,5:54,2024-01-20,2024-01-21,2024-01-22,-36,464,-36,-36,-36,-36,,294,325,115,228,,5,3,1,4,,15.7,20.02,35.2,11.77,,14.13,10.01,26.4,9.42,,10,50,25,20,,70.65,30.03,26.4,37.66,,2024-01-23,
65e723db2b05f3456f8e3fac,465,2023-08-28,In shipment,231.31,Credit card,350,5,2023-09-01,3:59,2023-08-28,2023-08-29,,-35,465,-35,-35,,,,22,85,,,,4,1,,,,63.79,16.96,,,,54.22,14.42,,,,15,15,,,,216.89,14.42,,,,,
65e723db2b05f3456f8e3fad,466,2024-02-10,In delivery,255.37,Bank transfer,96,12,2024-02-11,23:14,2024-02-10,2024-02-11,2024-02-12,-34,466,-34,-34,-34,-34,-34,45,268,481,285,52,5,1,1,1,4,29.6,66.6,40.43,0.63,23.05,19.24,56.61,28.3,0.5,18.44,35,15,30,20,20,96.2,56.61,28.3,0.5,73.76,2024-02-13,
65e723db2b05f3456f8e3fae,467,2023-03-07,Shipped,462.99,PayPal,118,10,2023-03-12,17:27,2023-03-07,2023-03-08,2023-03-09,-33,467,-33,-33,-33,-33,,163,394,143,158,,1,1,3,5,,26.29,72.01,41.82,96.12,,18.4,68.41,29.27,57.67,,30,5,30,40,,18.4,68.41,87.82,288.36,,,
65e723db2b05f3456f8e3faf,468,2023-03-25,Shipped,84.45,Bank transfer,406,7,2023-03-29,18:11,2023-03-25,2023-03-26,2023-03-27,-32,468,-32,-32,,,,465,7,,,,5,2,,,,6.83,34.64,,,,5.81,27.71,,,,15,20,,,,29.03,55.42,,,,,
65e723db2b05f3456f8e3fb0,469,2023-07-16,Delivered,255.45,Bank transfer,273,3,2023-07-19,18:16,2023-07-16,2023-07-17,2023-07-18,-31,469,-31,,,,,326,,,,,3,,,,,94.61,,,,,85.15,,,,,10,,,,,255.45,,,,,2023-07-19,2023-07-20
65e723db2b05f3456f8e3fb1,470,2023-03-16,In shipment,849.31,Cheque,324,15,2023-03-19,7:28,2023-03-16,2023-03-17,,-30,470,-30,-30,-30,-30,-30,304,215,168,40,168,2,4,3,3,3,79.75,94.43,67.57,43.26,67.57,71.78,70.82,57.43,25.96,57.43,10,25,15,40,15,143.55,283.29,172.3,77.87,172.3,,
65e723db2b05f3456f8e3fb2,471,2023-08-12,Shipped,169.74,Cheque,239,3,2023-08-17,14:10,2023-08-12,2023-08-13,2023-08-14,-29,471,-29,,,,,102,,,,,3,,,,,75.44,,,,,56.58,,,,,25,,,,,169.74,,,,,,
65e723db2b05f3456f8e3fb3,472,2023-11-01,Shipped,75.15,PayPal,451,7,2023-11-08,11:54,2023-11-01,2023-11-02,2023-11-03,-28,472,-28,-28,,,,169,137,,,,2,5,,,,7.38,15.63,,,,5.54,12.82,,,,25,18,,,,11.07,64.08,,,,,
65e723db2b05f3456f8e3fb4,473,2023-09-09,In shipment,2.14,Cheque,80,3,2023-09-15,9:29,2023-09-09,2023-09-10,,-27,473,-27,,,,,450,,,,,3,,,,,1.19,,,,,0.71,,,,,40,,,,,2.14,,,,,,
65e723db2b05f3456f8e3fb5,474,2023-08-06,In delivery,549.02,Credit card,383,13,2023-08-08,9:48,2023-08-06,2023-08-07,2023-08-08,-26,474,-26,-26,-26,-26,,150,270,175,491,,5,3,3,2,,28.94,80.75,78.13,48.69,,24.6,66.22,54.69,31.65,,15,18,30,35,,123,198.65,164.07,63.3,,2023-08-09,
65e723db2b05f3456f8e3fb6,475,2023-07-24,In delivery,93.5,Cheque,315,3,2023-07-29,5:25,2023-07-24,2023-07-25,2023-07-26,-25,475,-25,,,,,335,,,,,3,,,,,47.95,,,,,31.17,,,,,35,,,,,93.5,,,,,2023-07-27,
65e723db2b05f3456f8e3fb7,476,2023-04-04,In delivery,96.44,Credit card,200,2,2023-04-09,16:49,2023-04-04,2023-04-05,2023-04-06,-24,476,-24,,,,,318,,,,,2,,,,,56.73,,,,,48.22,,,,,15,,,,,96.44,,,,,2023-04-07,
65e723db2b05f3456f8e3fb8,477,2023-08-26,Shipped,327.36,Bank transfer,163,6,2023-08-27,21:23,2023-08-26,2023-08-27,2023-08-28,-23,477,-23,-23,,,,232,461,,,,2,4,,,,80.3,51.41,,,,76.28,43.7,,,,5,15,,,,152.57,174.79,,,,,
65e723db2b05f3456f8e3fb9,478,2023-05-04,In shipment,141.46,Cheque,221,4,2023-05-05,17:12,2023-05-04,2023-05-05,,-22,478,-22,-22,,,,202,221,,,,3,1,,,,38.57,52.57,,,,32.78,43.11,,,,15,18,,,,98.35,43.11,,,,,
65e723db2b05f3456f8e3fba,479,2023-05-02,In delivery,164.58,Bank transfer,180,7,2023-05-04,11:46,2023-05-02,2023-05-03,2023-05-04,-21,479,-21,-21,,,,285,497,,,,5,2,,,,0.63,95.33,,,,0.5,81.03,,,,20,15,,,,2.52,162.06,,,,2023-05-05,
65e723db2b05f3456f8e3fbb,480,2023-08-27,Shipped,633.56,Bank transfer,51,9,2023-09-03,6:37,2023-08-27,2023-08-28,2023-08-29,-20,480,-20,-20,,,,11,404,,,,4,5,,,,73.54,97.13,,,,58.83,79.65,,,,20,18,,,,235.33,398.23,,,,,
65e723db2b05f3456f8e3fbc,481,2023-04-16,Delivered,405.48,Credit card,89,13,2023-04-19,21:23,2023-04-16,2023-04-17,2023-04-18,-19,481,-19,-19,-19,-19,,466,379,334,245,,2,4,2,5,,95.63,18.76,91.26,17.04,,78.42,15.01,73.01,8.52,,18,20,20,50,,156.83,60.03,146.02,42.6,,2023-04-19,2023-04-20
65e723db2b05f3456f8e3fbd,482,2023-09-25,Delivered,209.46,PayPal,149,4,2023-09-25,23:13,2023-09-25,2023-09-26,2023-09-27,-18,482,-18,,,,,106,,,,,4,,,,,69.82,,,,,52.36,,,,,25,,,,,209.46,,,,,2023-09-28,2023-09-29
65e723db2b05f3456f8e3fbe,483,2024-02-10,In delivery,515.97,Bank transfer,325,9,2024-02-12,17:1,2024-02-10,2024-02-11,2024-02-12,-17,483,-17,-17,-17,,,345,291,394,,,2,2,5,,,75.15,43.71,72.01,,,56.36,30.6,68.41,,,25,30,5,,,112.73,61.19,342.05,,,2024-02-13,
65e723db2b05f3456f8e3fbf,484,2023-06-07,Delivered,569.25,Credit card,251,15,2023-06-13,21:50,2023-06-07,2023-06-08,2023-06-09,-16,484,-16,-16,-16,-16,,477,411,168,201,,3,4,5,3,,44.82,15.11,67.57,57.11,,38.1,9.82,57.43,42.83,,15,35,15,25,,114.29,39.29,287.17,128.5,,2023-06-10,2023-06-11
65e723db2b05f3456f8e3fc0,485,2024-01-15,In delivery,149.39,Credit card,374,6,2024-01-17,8:30,2024-01-15,2024-01-16,2024-01-17,-15,485,-15,-15,-15,-15,,299,40,437,229,,2,1,2,1,,12.84,43.26,18.89,92.65,,10.91,25.96,16.06,69.49,,15,40,15,25,,21.83,25.96,32.11,69.49,,2024-01-18,
