x,y,place,population,surface,Environnement,Transports,Sécurité,Santé,Sports et loisirs,Culture,Enseignement,Commerces,Qualité de vie
-0.16758025,0.75059146,Cellettes,415,9.58,8.69,8.03,2.15,3.24,3.57,6.25,1.95,8.8,3.26
-0.1253711,0.722858,Cellier-du-Luc,99,,1.36,7.25,,3.67,5.92,0.75,7.58,6.39,2.4
-0.11560856,0.7364173,Cellieu,1466,12.14,3.78,2.21,1.39,3.12,7.88,6.83,9.91,2.59,0.01
-0.13150446,0.74604285,Cellule,670,8.71,4.21,2.5,5.89,2.31,2.97,7.66,8.75,2.99,7.6
-0.14943568,0.759006,Celon,382,17.26,7.64,9.13,3.34,4.72,1.03,4.03,7.76,9.26,0.31
-0.13203523,0.7319915,Celoux,89,9.76,1.87,6.03,0.55,2.79,4.9,0.74,9.01,7.85,5.28
-0.0995687,0.7756526,Celsoy,94,5.47,2.01,6.37,0.19,7.33,4.97,8.61,7.28,3.79,5.08
-0.13203596,0.7905736,Cély,1010,,1.5,9.27,,1.05,4.17,5.94,2.42,1.44,9.92
-0.0952717,0.7748348,Cemboing,217,10.4,5.89,8.95,9.4,0.78,3.88,5.63,9.98,6.41,3.65
-0.1349379,0.8123073,Cempuis,383,9.46,3.24,9.19,2.89,5.09,9.01,9.74,5.9,6.84,6.99
-0.17847209,0.73339355,Cénac,1806,7.53,6.8,9.8,6.94,8.63,9.37,9.56,8.94,3.01,3.0
-0.15810905,0.7300425,Cénac-et-Saint-Julien,1068,20.62,3.55,3.22,6.2,5.32,1.71,4.7,0.1,8.7,9.62
-0.09208023,0.7672599,Cenans,111,5.04,8.57,9.53,6.36,1.05,3.7,2.76,2.83,2.83,8.94
-0.12489239,0.7135344,Cendras,1952,13.08,0.2,2.73,4.37,4.48,1.84,0.14,8.5,0.98,8.81
-0.09448502,0.77477366,Cendrecourt,233,9.37,5.34,9.48,6.75,2.45,1.27,1.7,9.92,5.97,9.9
-0.091532186,0.7667092,Cendrey,188,,3.31,9.44,,3.73,9.32,7.72,9.85,8.29,8.8
-0.16217941,0.7341889,Cendrieux,552,31.11,0.71,3.96,3.77,5.42,2.73,9.71,3.67,1.11,5.48
-0.15243714,0.72308266,Cénevières,161,15.97,3.72,1.1,8.73,6.58,4.93,0.53,9.56,5.0,4.19
-0.15101425,0.70290136,Cenne-Monestiés,310,7.78,8.89,6.0,4.22,0.23,3.75,2.25,6.02,1.05,3.58
-0.17908734,0.7348175,Cenon,21283,5.58,7.21,2.02,5.23,6.45,2.68,5.15,0.08,7.66,3.18
-0.1600902,0.7653807,Cenon-sur-Vienne,1900,8.81,1.82,4.75,1.1,2.04,6.29,4.7,8.72,9.24,3.96
-0.09469737,0.7566723,Censeau,292,9.83,0.52,4.22,5.88,5.18,7.53,2.84,7.98,3.3,4.16
-0.114136495,0.7658025,Censerey,167,12.11,4.15,5.53,9.36,9.27,1.75,0.82,7.82,2.15,9.08
-0.11662803,0.7748692,Censy,50,4.78,3.8,0.78,2.51,9.76,4.81,5.04,9.14,8.02,2.39
-0.14510116,0.71661913,Centrès,599,36.78,4.04,7.72,3.74,9.36,4.62,7.53,4.69,3.82,5.87
-0.059661727,0.6861569,Centuri,229,8.67,9.71,6.27,9.84,4.47,6.79,0.77,4.13,0.23,0.32
-0.11269265,0.74917465,Cenves,328,,4.41,2.7,,4.1,8.24,6.68,7.04,7.2,3.02
-0.15837257,0.71149814,Cépet,1315,7.14,5.54,3.0,9.48,3.53,3.92,7.98,2.06,3.19,6.91
-0.15000606,0.69877225,Cépie,540,6.85,5.77,0.4,4.83,0.5,6.31,9.26,1.85,8.85,2.97
-0.13085122,0.78304946,Cepoy,2064,8.45,5.31,5.51,8.49,8.13,3.26,2.65,7.93,1.8,8.18
-0.16744299,0.71426874,Céran,149,10.53,5.03,4.5,6.9,8.98,0.85,3.88,8.85,3.3,1.54
-0.16209722,0.78448683,Cérans-Foulletourte,2445,32.52,7.81,0.8,0.72,9.45,2.02,4.58,8.94,5.33,1.94
-0.14003013,0.68553424,Cerbère,1487,8.32,1.12,2.17,0.45,2.29,7.93,2.55,1.45,4.52,6.87
-0.14080623,0.7680563,Cerbois,359,18.55,5.44,8.23,2.63,4.62,7.65,0.18,5.74,6.01,4.11
-0.112759046,0.7465708,Cercié,856,5.01,8.54,3.02,6.04,7.27,9.4,1.69,4.32,3.72,3.78
-0.09639576,0.7429979,Cercier,518,11.51,7.47,8.69,9.55,2.89,4.25,5.4,6.57,0.03,4.53
-0.16540378,0.741311,Cercles,173,15.14,4.33,6.49,3.13,2.64,5.65,1.59,0.3,5.1,6.68
-0.14086732,0.7835674,Cercottes,737,24.31,3.67,1.72,6.98,3.7,4.1,2.58,9.08,4.76,0.47
-0.1742294,0.7388013,Cercoux,1065,42.07,6.07,5.01,3.74,6.57,1.93,6.11,4.18,4.35,3.03
-0.12325053,0.76117045,Cercy-la-Tour,2108,45.45,7.62,6.24,7.42,4.32,8.22,5.77,9.28,9.16,4.69
-0.13627543,0.77666086,Cerdon,1009,67.32,8.8,0.31,4.15,4.63,5.75,8.42,6.1,2.26,4.16
-0.10330414,0.74477744,Cerdon,672,12.01,6.07,0.31,1.27,3.33,2.67,9.34,1.45,5.15,8.23
-0.18198629,0.7201286,Cère,274,40.04,0.91,5.73,0.2,8.27,4.47,8.8,0.39,1.05,4.89
-0.150951,0.77237475,Céré-la-Ronde,437,49.55,5.97,9.86,5.1,3.84,8.04,4.27,2.23,3.79,0.7
-0.15613595,0.7775505,Cerelles,982,12.29,8.7,9.82,7.35,7.09,0.89,5.14,1.36,6.5,5.07
-0.17552222,0.8066154,Cérences,1757,26.25,6.14,1.1,4.74,8.07,0.9,6.46,9.47,4.54,7.11
-0.10613884,0.7060195,Céreste,1036,32.77,2.87,1.96,5.35,4.16,7.29,8.32,0.8,5.54,2.16
-0.14523397,0.6871805,Céret,7291,38.08,3.54,9.63,9.36,8.37,8.92,9.85,8.77,9.07,8.9
-0.11084321,0.81939566,Cerfontaine,559,3.86,9.27,9.0,6.34,9.6,0.8,1.13,6.06,7.22,9.43
-0.13586691,0.8013423,Cergy,54781,14.56,1.18,1.27,6.4,4.61,1.68,1.92,2.72,7.68,4.29
-0.12032377,0.78393006,Cérilly,54,7.27,0.03,8.26,5.88,4.12,8.3,7.14,5.43,2.52,2.06
-0.11097762,0.7771305,Cérilly,242,13.92,6.48,5.33,4.05,2.94,6.41,0.91,0.73,8.18,4.92
-0.13362545,0.75821227,Cérilly,1568,71.07,7.01,9.73,6.06,0.29,3.73,0.25,2.37,3.29,0.2
-0.15950981,0.79495245,Cerisé,776,4.49,3.29,8.78,8.02,1.75,7.6,6.24,9.31,4.63,5.75
-0.10327461,0.78394663,Cerisières,92,9.93,2.35,6.42,9.71,6.1,9.58,3.59,5.86,0.24,1.78
-0.12201386,0.78325915,Cerisiers,900,26.06,5.54,8.62,5.99,3.75,0.33,1.27,0.89,6.12,3.8
-0.12707417,0.81543815,Cerisy,387,,3.96,1.14,,5.86,6.66,6.62,8.15,6.14,0.4
-0.16686869,0.8027023,Cerisy-Belle-Étoile,688,13.42,3.02,1.37,3.65,3.9,9.77,0.89,8.23,5.95,5.63
-0.13680896,0.81819755,Cerisy-Buleux,260,5.75,0.2,7.29,6.72,6.32,4.31,3.83,8.06,5.63,0.81
-0.16895962,0.81023204,Cerisy-la-Forêt,839,23.91,2.94,2.57,1.16,8.85,8.98,5.15,0.82,0.12,4.73
-0.17343098,0.808118,Cerisy-la-Salle,937,16.95,9.51,1.45,7.64,4.56,6.84,1.13,7.38,7.92,2.11
-0.17404889,0.76887727,Cerizay,4589,,0.67,1.89,,9.71,3.44,0.99,0.13,1.19,9.3
-0.16484912,0.70163774,Cérizols,138,14.53,8.64,8.13,6.44,9.6,1.01,7.3,9.78,6.42,5.99
-0.119786605,0.8117817,Cerizy,48,4.07,8.72,5.18,2.8,0.93,6.97,3.75,9.33,2.55,3.24
-0.09613327,0.7588877,Cernans,98,,0.48,8.34,,9.91,6.1,0.8,9.19,5.26,9.04
-0.16261728,0.76690024,Cernay,384,3.35,6.59,5.9,2.3,6.22,7.06,3.22,2.76,5.92,5.51
-0.14703995,0.7916507,Cernay,71,7.92,0.28,7.99,7.92,4.91,9.1,7.24,2.15,2.55,8.8
-0.15544899,0.804446,Cernay,109,5.86,8.58,5.66,4.42,1.44,4.27,2.69,7.56,8.4,6.64
-0.079981215,0.77268934,Cernay,10446,17.9,6.0,3.78,6.43,9.08,0.88,2.8,8.8,9.35,9.89
-0.10491844,0.80035245,Cernay-en-Dormois,126,25.62,7.15,4.45,8.53,2.85,6.48,5.9,5.45,1.82,1.63
-0.08488603,0.7635149,Cernay-l'Église,258,6.01,8.09,8.61,1.59,6.77,8.19,5.34,9.61,4.68,1.02
-0.13786826,0.795286,Cernay-la-Ville,1727,10.05,5.35,6.35,2.45,2.43,8.81,7.74,7.98,5.53,7.46
-0.112301305,0.80195785,Cernay-lès-Reims,1210,16.1,6.53,8.95,5.75,2.1,9.5,9.86,6.46,5.91,4.11
-0.12223883,0.7932509,Cerneux,278,22.02,5.01,5.4,2.92,5.62,7.47,2.87,0.29,4.44,0.37
-0.09629799,0.7436609,Cernex,698,,7.75,5.62,,2.55,3.12,7.16,4.83,0.33,8.67
-0.09444824,0.7552198,Cerniébaud,53,,9.43,9.22,,5.85,9.34,8.26,4.98,4.83,3.78
-0.10743548,0.8107993,Cernion,46,6.7,2.62,3.54,6.43,2.84,2.27,3.81,7.6,6.95,9.44
-0.11055242,0.7942575,Cernon,120,16.07,6.88,0.61,3.93,3.42,0.16,4.16,9.0,5.27,1.7
-0.10047385,0.7500644,Cernon,254,16.96,6.05,2.61,4.78,5.86,4.23,8.25,4.61,8.28,1.38
-0.12939365,0.8075215,Cernoy,189,4.99,3.05,7.94,8.5,5.14,0.82,0.19,4.28,0.09,1.1
-0.13307616,0.7744452,Cernoy-en-Berry,439,29.03,3.03,5.58,5.55,3.12,7.91,1.32,2.41,6.16,5.12
-0.17070192,0.77452993,Cernusson,279,8.54,7.42,4.46,3.05,3.82,8.15,5.57,4.9,3.86,0.26
-0.13440718,0.79119855,Cerny,3066,17.25,9.09,8.21,6.94,9.09,0.82,7.37,9.11,0.65,5.21
-0.11676467,0.8057206,Cerny-en-Laonnois,54,7.29,8.68,9.75,9.33,9.64,6.93,0.01,3.6,4.02,3.92
-0.11779739,0.80826163,Cerny-lès-Bucy,114,3.17,2.62,0.88,1.27,3.21,9.56,7.95,6.8,1.84,4.52
-0.12108468,0.7505131,Céron,272,,3.76,7.85,,5.95,7.89,7.8,6.22,0.5,2.57
-0.17740028,0.7305597,Cérons,1347,5.85,2.07,5.22,5.71,1.82,3.56,6.59,7.28,3.63,7.37
-0.15509278,0.803965,Cerqueux,94,,3.42,9.53,,3.12,4.23,0.67,4.86,6.65,9.04
-0.090355024,0.77005094,Cerre-lès-Noroy,169,10.06,7.83,3.66,6.09,7.85,9.75,9.51,7.69,5.47,2.08
-0.13605146,0.70047724,Cers,1803,8.05,7.53,7.88,8.63,3.11,5.43,3.73,7.77,5.45,6.26
-0.1696332,0.7719907,Cersay,979,37.01,2.94,1.37,6.63,7.64,8.74,6.33,5.49,8.94,2.8
-0.118742734,0.80390984,Cerseuil,80,4.59,7.97,9.46,9.98,9.36,3.29,8.55,2.09,0.49,2.61
-0.11200554,0.7568585,Cersot,101,5.98,5.48,3.51,9.38,6.05,0.42,4.92,3.05,1.26,2.61
-0.09581426,0.78315985,Certilleux,248,5.93,6.03,2.22,8.92,5.49,5.2,8.86,9.03,4.22,6.23
-0.10560793,0.74592876,Certines,1288,16.01,9.32,9.64,0.82,1.57,9.28,6.04,9.25,2.37,2.89
-0.09120376,0.7470298,Cervens,729,6.39,8.39,0.66,1.45,1.53,0.07,6.04,4.48,4.89,5.15
-0.12418396,0.74325114,Cervières,111,7.62,4.91,9.08,3.06,8.78,0.05,4.2,8.65,1.65,1.75
-0.09026139,0.72213817,Cervières,129,110.17,5.34,1.91,1.86,5.43,5.52,9.17,1.32,5.0,3.25
-0.0884318,0.7891472,Cerville,547,8.11,8.5,4.92,8.7,1.88,1.06,7.33,6.22,3.64,1.55
-0.05875391,0.6752665,Cervione,1452,11.51,5.16,8.95,8.95,7.86,9.05,7.41,1.39,8.58,7.14
-0.12104935,0.7674075,Cervon,661,54.09,7.94,3.02,7.11,6.84,9.05,1.02,6.49,2.18,8.02
-0.12937604,0.7318908,Cerzat,197,10.45,5.18,9.47,9.03,8.34,3.27,1.28,2.18,0.61,8.73
-0.10184829,0.7541287,Cesancey,334,5.21,4.36,7.79,6.78,8.37,4.84,0.72,4.59,9.13,5.85
-0.09261288,0.7369209,Césarches,357,2.91,7.0,4.36,3.47,7.49,4.49,9.69,0.67,7.67,6.94
-0.13558035,0.7875884,Césarville-Dossainville,248,,9.16,7.86,,5.81,7.6,3.74,1.73,9.27,0.82
-0.18351793,0.7101126,Cescau,349,8.03,7.84,7.89,0.37,6.42,9.55,6.05,6.0,6.77,3.51
-0.16570626,0.69832003,Cescau,105,5.38,2.2,8.74,2.5,0.95,5.54,8.79,7.94,3.36,8.74
-0.16017964,0.80657554,Cesny-aux-Vignes,496,,3.76,4.86,,5.75,8.51,7.55,7.3,2.79,3.78
-0.1636431,0.80534565,Cesny-Bois-Halbout,632,6.7,8.64,8.36,2.54,1.34,7.31,7.3,5.59,3.01,7.43
-0.17513606,0.73210174,Cessac,169,3.69,4.07,4.68,8.1,8.94,2.69,4.58,4.41,8.67,0.48
-0.15534511,0.7058093,Cessales,130,3.37,7.08,9.47,0.18,8.88,3.85,6.18,5.26,2.31,9.44
-0.099910565,0.80479157,Cesse,128,5.34,5.68,5.88,5.97,1.15,0.83,8.28,8.15,7.57,2.01
-0.13894957,0.7031363,Cessenon-sur-Orb,1730,37.02,5.25,6.36,3.6,2.58,7.07,3.91,3.23,4.17,0.38
-0.09882788,0.73927313,Cessens,331,13.29,0.22,4.8,9.05,1.68,8.64,6.31,7.22,3.19,7.96
-0.14349476,0.70162624,Cesseras,400,15.02,9.59,7.32,2.36,0.56,8.32,4.07,6.2,0.8,0.2
-0.12973599,0.7519255,Cesset,353,12.2,8.54,0.39,3.6,3.68,7.09,1.64,4.92,5.01,5.8
-0.14762461,0.8059033,Cesseville,331,6.58,1.15,4.06,9.48,2.23,0.34,2.94,8.79,6.32,0.17
-0.095970966,0.76197755,Cessey,288,7.59,1.41,8.08,1.04,0.79,9.71,2.17,9.73,5.72,3.49
-0.10378122,0.765907,Cessey-sur-Tille,451,11.61,2.2,0.98,1.68,6.78,8.81,9.06,9.21,2.43,1.68
-0.118404135,0.80799824,Cessières,437,9.68,0.85,5.55,9.51,4.25,5.27,9.78,9.72,0.64,6.75
-0.10540167,0.73597485,Cessieu,2112,14.57,7.29,1.34,5.8,0.14,5.1,3.58,5.34,6.57,6.2
-0.13100536,0.7922401,Cesson,7699,7.0,4.08,3.33,8.0,7.54,8.08,6.21,0.96,1.24,7.14
-0.18031284,0.79329747,Cesson-Sévigné,14344,32.18,6.92,3.23,0.92,6.04,2.98,2.52,3.26,9.67,5.65
-0.124970846,0.7903049,Cessoy-en-Montois,190,5.28,7.04,8.13,4.65,3.47,8.41,6.15,3.49,0.01,7.5
-0.0955754,0.74804026,Cessy,2283,6.45,8.79,9.56,6.58,4.91,4.63,0.05,9.61,1.25,9.03
-0.12723249,0.7699696,Cessy-les-Bois,107,17.71,0.99,4.78,3.58,3.7,1.19,9.54,9.74,9.33,7.35
-0.1813184,0.73329246,Cestas,16927,,8.73,5.38,,3.93,9.44,6.15,5.3,9.02,5.95
-0.15081403,0.71430725,Cestayrols,451,17.12,4.64,8.39,0.02,2.55,6.61,2.72,9.47,7.41,1.92
-0.15312953,0.7899148,Ceton,1919,59.93,4.43,8.39,7.64,7.14,1.95,5.41,5.43,1.55,5.74
-0.18616776,0.702276,Cette-Eygun,95,19.17,5.75,6.02,9.25,1.41,0.51,2.08,1.38,5.67,5.98
-0.09223578,0.7349325,Cevins,687,32.61,5.68,6.64,7.46,4.38,5.06,4.09,2.52,6.04,2.14
-0.13334821,0.7057617,Ceyras,725,6.96,4.45,5.83,8.27,0.43,8.42,4.67,9.04,2.25,2.48
-0.1329646,0.74245685,Ceyrat,5593,9.45,8.68,8.41,5.36,5.8,1.36,8.75,6.68,0.31,4.72
-0.10687661,0.69483316,Ceyreste,3636,,0.64,5.54,,6.03,9.18,4.01,8.67,0.7,2.62
-0.14883848,0.75091374,Ceyroux,107,,9.73,7.86,,5.76,1.04,1.56,5.51,3.75,5.29
-0.12532598,0.72917944,Ceyssac,405,10.95,4.25,3.11,9.67,9.85,6.04,9.25,1.87,5.9,3.07
-0.13494691,0.7433342,Ceyssat,467,30.31,2.69,4.52,8.7,0.84,2.28,9.68,3.74,6.08,7.59
-0.10481525,0.7466423,Ceyzériat,2390,9.22,1.31,6.85,3.67,1.9,9.45,4.59,1.3,7.57,4.14
-0.10062972,0.7401252,Ceyzérieu,814,19.77,2.58,3.33,4.11,9.43,4.75,2.45,7.19,9.22,0.66
-0.1769382,0.738619,Cézac,1762,19.4,9.88,0.35,8.43,4.34,2.17,4.23,3.53,0.11,7.49
-0.15776037,0.7218301,Cézac,146,17.59,9.12,8.83,3.27,0.08,2.17,5.11,6.56,4.01,4.73
-0.17661743,0.7652448,Cezais,267,12.24,3.93,8.79,0.35,0.75,9.68,8.96,0.15,0.06,7.23
-0.16979405,0.7146251,Cézan,150,,5.58,5.84,,5.92,3.04,5.51,5.15,7.02,9.82
-0.121987775,0.74216384,Cezay,157,10.44,3.18,6.18,9.24,1.3,2.72,9.49,6.94,2.03,2.0
-0.13744837,0.7299319,Cézens,261,32.09,3.85,0.79,1.0,8.93,8.15,1.46,7.87,6.72,5.4
-0.101456515,0.7494863,Cézia,63,3.63,0.97,1.78,8.66,5.64,4.41,0.96,9.26,5.19,2.56
-0.12403769,0.7811019,Cézy,1038,,4.87,2.67,,1.28,9.03,4.62,7.15,6.26,3.39
-0.16073175,0.7495054,Chabanais,1944,15.05,4.22,7.38,3.83,3.2,3.96,0.18,2.3,9.53,6.91
-0.10254078,0.7165036,Chabestan,126,12.3,5.22,3.3,5.66,9.56,2.67,3.57,9.46,4.42,0.4
-0.11115619,0.7248952,Chabeuil,5861,40.11,1.02,8.36,2.47,9.75,2.91,4.98,7.75,0.43,4.63
-0.11918734,0.7772903,Chablis,2594,38.75,9.94,9.77,8.98,1.97,8.39,7.32,5.05,7.39,4.85
-0.10498027,0.7337293,Châbons,1485,18.44,6.33,7.56,4.99,5.84,9.07,8.81,8.45,0.75,8.15
-0.09735501,0.7190341,Chabottes,610,10.07,7.39,3.24,4.6,1.75,5.8,3.58,9.39,8.54,2.95
-0.16353114,0.76500493,Chabournay,725,5.91,1.69,8.83,3.29,3.15,7.53,7.82,9.77,9.22,7.78
-0.1603149,0.7504757,Chabrac,464,22.57,7.49,8.28,5.09,3.61,3.63,2.85,2.03,1.0,3.26
-0.12500006,0.7439268,Chabreloche,1323,9.67,5.05,7.53,0.39,8.5,5.91,2.5,9.43,6.4,5.5
-0.15490103,0.738614,Chabrignac,430,11.01,6.31,8.05,1.34,4.74,1.58,8.97,9.35,0.22,2.54
-0.112451345,0.7219578,Chabrillan,608,17.54,3.1,9.08,4.6,5.34,0.08,0.64,5.25,2.06,6.38
-0.14555754,0.7713622,Chabris,2652,41.2,4.36,4.14,9.0,2.89,6.34,4.34,9.19,9.15,2.35
-0.1658177,0.7742658,Chacé,1309,6.64,4.66,6.49,6.89,2.78,0.04,8.07,4.16,3.27,2.8
-0.11007834,0.78137225,Chacenay,60,7.8,5.21,7.59,7.89,5.09,3.02,0.72,9.8,8.2,9.55
-0.12008484,0.8037119,Chacrise,339,,3.72,7.48,,7.01,7.36,3.55,1.78,4.49,7.16
-0.13197911,0.7397635,Chadeleuf,302,5.75,8.26,6.87,3.53,3.88,4.5,3.27,3.2,9.25,9.15
-0.17570561,0.7464007,Chadenac,425,14.07,1.15,3.31,8.25,9.3,5.08,2.77,5.0,8.29,3.01
-0.12903245,0.7205305,Chadenet,97,,4.1,5.3,,3.42,4.7,1.94,3.4,7.46,6.02
-0.12448423,0.7294954,Chadrac,3011,2.48,9.53,8.57,4.23,8.49,1.05,4.17,7.14,4.38,8.83
-0.1242961,0.7276407,Chadron,207,13.53,9.73,3.44,7.0,8.9,5.7,7.5,5.03,5.35,9.51
-0.168907,0.7442913,Chadurie,484,16.5,2.05,6.38,9.22,1.02,2.18,8.99,5.44,1.73,7.08
-0.09214531,0.75816214,Chaffois,710,16.37,4.51,1.38,1.58,4.8,2.5,7.58,0.96,9.74,8.37
-0.08547696,0.76977193,Chagey,659,7.08,6.78,6.78,9.58,6.58,0.07,5.02,8.11,2.48,1.09
-0.115439326,0.7365911,Chagnon,411,2.47,6.35,4.23,8.52,7.36,0.93,4.07,3.41,3.31,0.85
-0.1048623,0.8065361,Chagny,131,13.38,4.04,0.9,5.84,8.03,8.48,5.77,2.27,4.84,0.79
-0.11005124,0.76012826,Chagny,5591,18.94,2.01,0.35,0.69,9.36,3.76,2.73,1.78,0.06,9.86
-0.15732026,0.7820859,Chahaignes,747,22.68,0.08,3.14,4.85,6.85,9.54,5.46,6.98,2.35,7.55
-0.16186866,0.7975457,Chahains,90,7.62,9.3,1.09,1.45,9.58,7.17,5.09,4.87,2.69,5.9
-0.10512908,0.7695267,Chaignay,430,25.04,0.7,9.67,2.17,1.89,3.93,7.32,7.2,4.48,5.24
-0.14291218,0.8021891,Chaignes,252,6.45,0.74,6.21,8.33,3.18,3.1,6.12,9.38,8.14,2.37
-0.16931684,0.7570572,Chail,505,12.66,4.38,7.7,4.23,8.91,1.51,3.11,6.71,5.68,1.48
-0.1521109,0.7579481,Chaillac,1170,61.07,2.38,6.0,2.12,2.65,7.71,4.24,2.91,5.9,6.74
-0.15889421,0.7492817,Chaillac-sur-Vienne,951,15.31,0.8,3.68,2.66,7.72,7.56,8.9,8.72,5.06,0.6
-0.17160207,0.79340774,Chailland,1136,35.79,8.03,6.28,1.2,0.14,3.63,1.26,7.5,8.93,0.81
-0.17965694,0.762381,Chaillé-les-Marais,1599,40.17,4.73,9.33,5.8,1.09,6.6,7.15,1.99,4.94,4.58
-0.18306394,0.76646674,Chaillé-sous-les-Ormeaux,1018,,5.05,5.53,,1.73,7.36,3.9,0.06,4.2,6.25
-0.14871936,0.7770101,Chailles,2019,18.51,5.99,5.65,7.58,8.08,2.1,3.03,4.04,0.05,4.32
-0.18242797,0.75111914,Chaillevette,1082,9.55,4.21,4.77,5.07,9.12,7.94,1.53,5.93,1.95,5.72
-0.11820224,0.8071839,Chaillevois,175,2.18,8.0,6.92,0.76,3.68,5.13,1.07,0.74,0.44,6.74
-0.11963633,0.78207743,Chailley,609,17.01,8.41,2.88,8.58,7.63,9.66,2.79,5.89,6.07,0.74
-0.09562738,0.7943141,Chaillon,106,11.51,3.29,0.92,3.16,9.94,0.34,3.49,7.46,0.03,7.78
-0.15804306,0.7984132,Chailloué,464,11.74,0.17,6.47,9.98,0.71,4.74,8.9,8.96,2.57,7.89
-0.13123569,0.7905686,Chailly-en-Bière,2129,13.05,6.03,0.06,2.49,5.1,7.86,9.04,2.46,9.46,3.24
-0.12451444,0.7952852,Chailly-en-Brie,1180,17.98,9.06,5.47,10.0,5.54,2.39,6.39,1.33,3.0,6.28
-0.13332455,0.78168666,Chailly-en-Gâtinais,560,18.41,2.23,8.14,2.79,2.87,3.12,1.62,7.28,1.42,8.27
-0.08838218,0.79812384,Chailly-lès-Ennery,272,7.5,6.53,6.44,7.06,1.51,3.21,4.2,1.18,6.78,3.37
-0.112419695,0.7668159,Chailly-sur-Armançon,201,,3.08,1.46,,2.97,3.12,6.51,0.82,6.41,9.98
-0.09749527,0.7386801,Chainaz-les-Frasses,518,5.55,0.69,2.59,1.63,0.84,5.78,5.54,4.13,7.49,7.7
-0.10193393,0.759442,Chaînée-des-Coupis,138,5.21,0.61,2.05,2.66,3.28,9.22,9.58,7.46,2.25,0.39
-0.14240673,0.7820072,Chaingy,2859,21.71,1.66,3.9,5.8,8.17,4.34,3.96,6.82,4.2,7.88
-0.11136802,0.74886745,Chaintré,503,3.32,5.15,1.92,8.68,4.31,3.62,1.54,1.37,5.2,4.56
-0.12950286,0.7855598,Chaintreaux,783,23.89,1.43,2.34,4.16,1.94,9.56,1.82,0.7,8.25,8.45
-0.11309669,0.7956853,Chaintrix-Bierges,227,10.33,0.19,6.31,9.39,6.29,5.94,7.07,3.5,8.57,6.88
-0.15132886,0.7992298,Chaise-Dieu-du-Theil,245,5.93,5.57,1.54,5.46,2.57,6.73,0.28,7.4,1.94,2.12
-0.1775728,0.7626337,Chaix,422,7.42,6.95,9.2,3.85,0.69,6.4,5.95,9.78,8.53,6.57
-0.1533473,0.6971291,Chalabre,1172,16.05,2.93,1.91,7.62,9.88,3.91,0.27,6.26,8.09,3.62
-0.16363083,0.73615676,Chalagnac,338,14.57,0.06,5.66,4.61,1.95,4.42,1.05,4.63,2.96,1.84
-0.12097772,0.7397476,Chalain-d'Uzore,443,8.07,3.66,5.22,5.41,5.81,9.05,6.55,2.75,0.39,2.68
-0.11985111,0.73912334,Chalain-le-Comtal,454,18.74,4.76,6.05,2.7,0.67,6.69,9.26,9.54,2.81,6.29
-0.09580989,0.7882717,Chalaines,297,,3.16,6.52,,4.62,8.02,3.14,7.79,4.75,7.48
-0.17079109,0.7406787,Chalais,2027,,5.09,3.54,,7.47,1.66,7.44,7.12,7.76,5.91
-0.16471793,0.7697421,Chalais,553,14.9,2.9,7.86,2.75,8.66,4.47,8.89,4.84,5.81,4.35
-0.15301238,0.75988644,Chalais,165,40.16,6.27,2.38,4.47,1.85,6.35,8.15,0.87,8.68,0.35
-0.10699992,0.743679,Chalamont,1658,33.02,3.05,7.98,5.07,3.5,5.1,0.13,3.5,0.75,0.39
-0.07571964,0.77250975,Chalampé,966,4.82,9.76,5.75,7.93,0.01,6.24,1.83,5.07,4.14,8.67
-0.10387715,0.7729402,Chalancey,132,,7.35,3.75,,9.36,8.02,5.33,1.05,5.17,8.91
-0.10791577,0.71765286,Chalancon,56,35.95,2.73,1.08,3.62,9.34,9.71,4.37,8.21,5.54,8.39
-0.16678537,0.7646016,Chalandray,671,25.33,3.32,2.66,9.38,0.2,5.69,2.29,3.11,6.69,7.34
-0.11650051,0.80982876,Chalandry,222,7.68,8.28,0.12,2.06,7.28,0.4,3.6,8.99,5.79,8.53
-0.10408144,0.8088064,Chalandry-Elaire,524,5.17,7.45,9.9,9.11,5.85,2.72,4.01,5.38,2.47,9.4
-0.121309906,0.7904368,Chalautre-la-Grande,610,18.27,7.55,2.69,3.44,4.91,9.4,4.65,0.67,0.91,5.45
-0.123011686,0.79042894,Chalautre-la-Petite,568,9.49,3.29,1.12,4.04,7.64,0.4,3.55,3.57,2.3,7.27
-0.119003035,0.7688589,Chalaux,62,10.2,8.06,1.18,7.11,7.35,2.42,4.58,2.1,7.56,7.44
-0.111349076,0.74484044,Chaleins,1025,17.11,4.2,0.54,1.87,2.64,1.22,0.04,1.18,1.07,6.52
-0.15931493,0.7427555,Chaleix,435,19.14,8.29,0.03,9.48,6.56,4.57,4.84,1.07,1.6,4.74
-0.11661467,0.7251937,Chalencon,303,9.6,4.22,4.86,6.98,7.18,0.9,6.65,8.23,6.84,6.8
-0.13097523,0.7824684,Châlette-sur-Loing,13969,13.12,2.03,8.73,1.35,7.1,9.41,2.02,7.49,4.02,8.9
-0.11052256,0.78725696,Chalette-sur-Voire,134,5.7,4.79,0.33,7.75,9.85,6.86,5.51,3.7,0.21,1.93
-0.10275059,0.7424481,Chaley,106,4.67,4.2,0.1,1.29,0.28,3.31,3.9,9.18,5.83,1.01
